experiment,threshold,false_match_rate,true_match_rate
lfw_development,0.7370388722412397,0.0,0.2669683257918552
lfw_development,0.736915581518971,0.0,0.2692307692307692
lfw_development,0.7368108684241752,0.0,0.27149321266968324
lfw_development,0.736625869700858,0.0,0.2737556561085973
lfw_development,0.734787914669796,0.0,0.27601809954751133
lfw_development,0.734353976953727,0.0,0.27828054298642535
lfw_development,0.7342957765395964,0.0,0.28054298642533937
lfw_development,0.7339651826752468,0.0,0.2828054298642534
lfw_development,0.733860685727184,0.0,0.2850678733031674
lfw_development,0.7336583930311066,0.0,0.2873303167420814
lfw_development,0.7335764465168466,0.0,0.2895927601809955
lfw_development,0.7330088867103546,0.0,0.2918552036199095
lfw_development,0.7322066347695876,0.0,0.29411764705882354
lfw_development,0.7310138801320645,0.0,0.29638009049773756
lfw_development,0.7308455144460994,0.0,0.2986425339366516
lfw_development,0.7302500199887635,0.0,0.3009049773755656
lfw_development,0.7300707708699619,0.0,0.3031674208144796
lfw_development,0.7297914873419141,0.0,0.3054298642533937
lfw_development,0.7290738046401888,0.0,0.3076923076923077
lfw_development,0.7281850135757909,0.0,0.30995475113122173
lfw_development,0.7267698015789081,0.0,0.31221719457013575
lfw_development,0.7264863266143669,0.0,0.31447963800904977
lfw_development,0.7262678619502316,0.0,0.3167420814479638
lfw_development,0.7255739467433615,0.0,0.3190045248868778
lfw_development,0.7254393548773579,0.0,0.3212669683257919
lfw_development,0.7252338161272343,0.0,0.3235294117647059
lfw_development,0.7249880658337161,0.0,0.3257918552036199
lfw_development,0.7248402184826752,0.0,0.32805429864253394
lfw_development,0.7237255579723724,0.0,0.33031674208144796
lfw_development,0.7237041704601196,0.0,0.332579185520362
lfw_development,0.7235534161822343,0.0,0.334841628959276
lfw_development,0.7233080945359517,0.0,0.33710407239819007
lfw_development,0.7231333425762911,0.0,0.3393665158371041
lfw_development,0.7211194291564854,0.0,0.3416289592760181
lfw_development,0.7179291977544932,0.0,0.3438914027149321
lfw_development,0.7176213654755544,0.0,0.34615384615384615
lfw_development,0.7175188582065598,0.0,0.34841628959276016
lfw_development,0.717119233763836,0.0,0.3506787330316742
lfw_development,0.7169351410540872,0.0,0.35294117647058826
lfw_development,0.7161613407277205,0.0,0.3552036199095023
lfw_development,0.7152893751604098,0.0,0.3574660633484163
lfw_development,0.7152253210905143,0.0,0.3597285067873303
lfw_development,0.7136475426978898,0.0,0.36199095022624433
lfw_development,0.7134224736974859,0.0,0.36425339366515835
lfw_development,0.713148346322023,0.0,0.3665158371040724
lfw_development,0.7111003308199839,0.0,0.36877828054298645
lfw_development,0.7101496984525714,0.0,0.37104072398190047
lfw_development,0.7098970294275182,0.0,0.3733031674208145
lfw_development,0.7087203789211667,0.0,0.3755656108597285
lfw_development,0.7086334644071004,0.0,0.3778280542986425
lfw_development,0.7080245581012454,0.0,0.38009049773755654
lfw_development,0.7075410877665367,0.0,0.38235294117647056
lfw_development,0.7070309299653039,0.0,0.38461538461538464
lfw_development,0.7058384294644291,0.0,0.38687782805429866
lfw_development,0.7057814175317911,0.0,0.3891402714932127
lfw_development,0.7039064221656524,0.0,0.3914027149321267
lfw_development,0.7037644607520179,0.0,0.3936651583710407
lfw_development,0.7036993701852864,0.0,0.39592760180995473
lfw_development,0.7036028111882916,0.0,0.39819004524886875
lfw_development,0.7029032380180404,0.0,0.4004524886877828
lfw_development,0.7023213820904425,0.0,0.40271493212669685
lfw_development,0.7015929398343411,0.0,0.40497737556561086
lfw_development,0.7008583176218735,0.0,0.4072398190045249
lfw_development,0.7000133315678345,0.0,0.4095022624434389
lfw_development,0.699065404820736,0.0,0.4117647058823529
lfw_development,0.6975468948098594,0.0,0.41402714932126694
lfw_development,0.6970311064110397,0.0,0.416289592760181
lfw_development,0.6962687369942544,0.0,0.41855203619909503
lfw_development,0.6961199327746604,0.0,0.42081447963800905
lfw_development,0.6954891042274581,0.0,0.4230769230769231
lfw_development,0.6954399295475348,0.0,0.4253393665158371
lfw_development,0.6949872820159326,0.0,0.4276018099547511
lfw_development,0.694411646590485,0.0,0.4298642533936652
lfw_development,0.6938875073527769,0.0,0.4321266968325792
lfw_development,0.6933748025252162,0.0,0.4343891402714932
lfw_development,0.6930606846437581,0.0,0.43665158371040724
lfw_development,0.6927546414251847,0.0,0.43891402714932126
lfw_development,0.6927298125329607,0.0,0.4411764705882353
lfw_development,0.6924768556907003,0.0,0.4434389140271493
lfw_development,0.6923863657396352,0.0,0.4457013574660634
lfw_development,0.6923121975002517,0.0,0.4479638009049774
lfw_development,0.6920360946839494,0.0,0.4502262443438914
lfw_development,0.6920135500904597,0.0,0.45248868778280543
lfw_development,0.6918732642965537,0.0,0.45475113122171945
lfw_development,0.6913457189277791,0.0,0.45701357466063347
lfw_development,0.6912894341286903,0.0,0.4592760180995475
lfw_development,0.6911330923236363,0.0,0.46153846153846156
lfw_development,0.6894991270758755,0.0,0.4638009049773756
lfw_development,0.6891952302394223,0.0,0.4660633484162896
lfw_development,0.6891010601647167,0.0,0.4683257918552036
lfw_development,0.6870291961815063,0.0,0.47058823529411764
lfw_development,0.6868987205177695,0.0,0.47285067873303166
lfw_development,0.6855691325939545,0.0,0.4751131221719457
lfw_development,0.6852858985027371,0.0,0.47737556561085975
lfw_development,0.6852484137945343,0.0,0.4796380090497738
lfw_development,0.684993200504969,0.0,0.4819004524886878
lfw_development,0.6836898380739868,0.0,0.4841628959276018
lfw_development,0.6832299044093453,0.0,0.48642533936651583
lfw_development,0.6821121231496229,0.0,0.48868778280542985
lfw_development,0.6819915501963774,0.0,0.49095022624434387
lfw_development,0.6809071076103288,0.0,0.49321266968325794
lfw_development,0.6804705745673328,0.0,0.49547511312217196
lfw_development,0.68020950825654,0.0,0.497737556561086
lfw_development,0.6785627308015766,0.0,0.5
lfw_development,0.6782429226131759,0.0,0.502262443438914
lfw_development,0.6768848272948192,0.0,0.504524886877828
lfw_development,0.6764858198287875,0.0,0.5067873303167421
lfw_development,0.6755832229931229,0.0,0.5090497737556561
lfw_development,0.6751610616781507,0.0,0.5113122171945701
lfw_development,0.6751350119446271,0.0,0.5135746606334841
lfw_development,0.6748934001423553,0.0,0.5158371040723982
lfw_development,0.6747598070491438,0.0,0.5180995475113123
lfw_development,0.6744728616812551,0.0,0.5203619909502263
lfw_development,0.6730894007407882,0.0,0.5226244343891403
lfw_development,0.6727675395959635,0.0,0.5248868778280543
lfw_development,0.6722096948404295,0.0,0.5271493212669683
lfw_development,0.672072522359616,0.0,0.5294117647058824
lfw_development,0.6704665095485451,0.0,0.5316742081447964
lfw_development,0.6701683058249644,0.0,0.5339366515837104
lfw_development,0.669682324951967,0.0,0.5361990950226244
lfw_development,0.6691918833033129,0.0,0.5384615384615384
lfw_development,0.6690152293149276,0.0,0.5407239819004525
lfw_development,0.6689474087597668,0.0,0.5429864253393665
lfw_development,0.667914425196598,0.0,0.5452488687782805
lfw_development,0.6672943650354288,0.0,0.5475113122171946
lfw_development,0.6672468158364191,0.0,0.5497737556561086
lfw_development,0.6672393834950952,0.0,0.5520361990950227
lfw_development,0.6672220855394979,0.0,0.5542986425339367
lfw_development,0.6646629810266081,0.0,0.5565610859728507
lfw_development,0.66405081661763,0.0,0.5588235294117647
lfw_development,0.6611006259851699,0.0,0.5610859728506787
lfw_development,0.6606679591974649,0.0,0.5633484162895928
lfw_development,0.6603698440506214,0.0,0.5656108597285068
lfw_development,0.6597761066931183,0.0,0.5678733031674208
lfw_development,0.6596768166650685,0.0,0.5701357466063348
lfw_development,0.6593996229323763,0.0,0.5723981900452488
lfw_development,0.6586754891459913,0.0,0.5746606334841629
lfw_development,0.6584317146481687,0.0,0.5769230769230769
lfw_development,0.6578246220807489,0.0,0.579185520361991
lfw_development,0.6570551829750216,0.0,0.581447963800905
lfw_development,0.6570405166934434,0.0,0.583710407239819
lfw_development,0.6566904853112023,0.0,0.5859728506787331
lfw_development,0.6562154991885987,0.0,0.5882352941176471
lfw_development,0.6561405028806921,0.0,0.5904977375565611
lfw_development,0.655255709160691,0.0,0.5927601809954751
lfw_development,0.6549051708885658,0.0,0.5950226244343891
lfw_development,0.6536966535944012,0.0,0.5972850678733032
lfw_development,0.6534209543941907,0.0,0.5995475113122172
lfw_development,0.6527919177766177,0.0,0.6018099547511312
lfw_development,0.6524954679389936,0.0,0.6040723981900452
lfw_development,0.6519605579661074,0.0,0.6063348416289592
lfw_development,0.6514976098350458,0.0,0.6085972850678733
lfw_development,0.6510849796851591,0.0,0.6108597285067874
lfw_development,0.6508952147344732,0.0,0.6131221719457014
lfw_development,0.6508147100961578,0.0,0.6153846153846154
lfw_development,0.6504099495792688,0.0,0.6176470588235294
lfw_development,0.6502066059487033,0.0,0.6199095022624435
lfw_development,0.6499286967485499,0.0,0.6221719457013575
lfw_development,0.6496449017794859,0.0,0.6244343891402715
lfw_development,0.6484615571178922,0.0,0.6266968325791855
lfw_development,0.6466126975738608,0.0,0.6289592760180995
lfw_development,0.6463954302180749,0.0,0.6312217194570136
lfw_development,0.646324624376456,0.0,0.6334841628959276
lfw_development,0.6454262369773646,0.0,0.6357466063348416
lfw_development,0.6453463455866223,0.0,0.6380090497737556
lfw_development,0.6452487386560118,0.0,0.6402714932126696
lfw_development,0.6450643588435185,0.0,0.6425339366515838
lfw_development,0.6447111753697574,0.0,0.6447963800904978
lfw_development,0.644576436251665,0.0,0.6470588235294118
lfw_development,0.6429803337653398,0.0,0.6493212669683258
lfw_development,0.6426998938550156,0.0,0.6515837104072398
lfw_development,0.6423542522829394,0.0,0.6538461538461539
lfw_development,0.6420930517905352,0.0,0.6561085972850679
lfw_development,0.6407563221854646,0.0,0.6583710407239819
lfw_development,0.6405408414011861,0.0,0.6606334841628959
lfw_development,0.6383623835268166,0.0,0.6628959276018099
lfw_development,0.6383297187763621,0.0,0.665158371040724
lfw_development,0.6381636178522715,0.0,0.667420814479638
lfw_development,0.6381082852841684,0.0,0.669683257918552
lfw_development,0.6378795576203933,0.0,0.6719457013574661
lfw_development,0.6377155457110294,0.0,0.6742081447963801
lfw_development,0.6371440089786965,0.0,0.6764705882352942
lfw_development,0.6343796191171229,0.0,0.6787330316742082
lfw_development,0.631877502051535,0.0,0.6809954751131222
lfw_development,0.631176940904365,0.0,0.6832579185520362
lfw_development,0.6309974803024705,0.0,0.6855203619909502
lfw_development,0.6308511147992378,0.0,0.6877828054298643
lfw_development,0.6305779118398049,0.0,0.6900452488687783
